ID,Year_Birth,Age,Education,Marital_Status,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Total Amount,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,purchases item count
6950,1958,66,Master,Married,49572,25,35,1,16,0,1,1,54,2,2,0,3,7
7233,1972,52,Graduation,Married,69209,4,496,32,849,229,48,128,1782,2,5,3,6,16
9481,1976,48,Graduation,Married,17148,80,9,9,11,13,10,16,68,4,3,1,3,11
7699,1969,55,Graduation,Widow,40590,30,154,0,50,6,11,37,258,5,3,4,3,15
2711,1976,48,Master,Together,30560,6,9,1,5,4,5,7,31,1,1,0,3,5
8933,1983,41,2n Cycle,Married,32146,16,26,3,23,4,7,3,66,2,2,0,4,8
8726,1964,60,2n Cycle,Divorced,41713,57,77,8,44,10,10,25,174,5,3,1,4,13
1515,1975,49,Master,Together,34176,9,11,2,7,4,2,2,28,1,1,0,3,5
5186,1955,69,PhD,Married,58482,59,576,7,115,19,7,7,731,2,7,4,9,22
10157,1965,59,Graduation,Single,59686,78,89,15,89,34,42,5,274,1,4,1,6,12
5667,1964,60,PhD,Married,60896,90,1013,30,399,60,46,153,1701,3,9,10,4,26
902,1980,44,Graduation,Together,62994,74,224,12,48,4,12,12,312,1,6,2,4,13
977,1957,67,Graduation,Together,47320,10,200,19,111,50,15,19,414,6,5,1,8,20
7313,1949,75,2n Cycle,Widow,74859,63,570,73,614,133,102,73,1565,1,6,5,11,23
7600,1992,32,Basic,Single,15253,13,1,3,3,8,1,13,29,2,1,0,3,6
9706,1974,50,PhD,Single,31560,98,62,1,20,4,0,7,94,2,2,1,3,8
2429,1954,70,Graduation,Divorced,72071,4,531,69,300,150,138,150,1338,3,5,4,8,20
3520,1990,34,Master,Single,91172,94,162,28,818,0,28,56,1092,0,4,3,7,14
10394,1984,40,Graduation,Married,90000,91,675,144,133,94,192,241,1479,1,4,8,5,18
4548,1981,43,Graduation,Single,41967,66,23,4,10,0,2,15,54,1,1,0,3,5
9362,1965,59,Graduation,Single,69263,14,492,5,32,13,5,21,568,1,9,1,7,18
3968,1970,54,2n Cycle,Divorced,65706,77,918,10,129,13,0,129,1199,1,11,3,12,27
4084,1975,49,Graduation,Together,60934,41,224,155,155,192,93,54,873,2,6,4,11,23
6721,1951,73,Graduation,Married,71965,21,572,19,286,50,38,248,1213,3,6,3,5,17
2829,1955,69,Graduation,Married,65210,25,626,0,70,0,7,28,731,2,9,3,8,22
1772,1975,49,PhD,Married,79174,2,1074,37,518,193,92,129,2043,1,5,6,7,19
1544,1967,57,Master,Divorced,81380,51,741,68,689,224,68,103,1893,1,4,2,10,17
492,1973,51,PhD,YOLO,48432,3,322,3,50,4,3,42,424,5,7,1,6,19
4377,1971,53,Graduation,Married,52914,32,254,10,44,30,10,227,575,2,7,3,3,15
4541,1955,69,Graduation,Together,38946,84,116,6,82,6,6,41,257,2,3,1,6,12
1321,1974,50,Graduation,Married,26067,49,22,2,18,0,2,12,56,3,3,0,3,9
8858,1972,52,PhD,Married,44325,69,516,0,21,0,0,5,542,4,8,2,7,21
3266,1964,60,Graduation,Married,42523,96,14,36,11,3,26,35,125,1,1,1,4,7
11187,1978,46,Basic,Single,26487,23,2,8,10,12,14,23,69,3,2,1,3,9
8207,1957,67,2n Cycle,Married,53233,18,28,0,9,3,0,0,40,1,1,0,3,5
9723,1960,64,Graduation,Married,67716,8,530,142,217,62,9,56,1016,4,7,4,13,28
2666,1972,52,Master,Married,76234,21,519,50,167,130,0,41,907,1,8,3,11,23
5721,1956,68,PhD,Married,84117,60,611,76,749,59,45,26,1566,1,7,10,6,24
10652,1957,67,Master,Together,65487,48,240,67,500,199,0,163,1169,3,3,5,6,17
1646,1972,52,Basic,Married,25224,36,4,9,12,11,2,8,46,2,1,1,3,7
4418,1983,41,Master,Single,89616,36,671,47,655,145,111,15,1644,1,7,5,12,25
2656,1971,53,Graduation,Divorced,40851,63,23,1,7,0,4,24,59,1,1,1,2,5
7990,1947,77,Graduation,Married,27469,2,9,1,2,3,2,0,17,1,0,0,3,4
8722,1957,67,2n Cycle,Married,82347,38,556,54,845,202,133,63,1853,1,7,7,10,25
7118,1957,67,Graduation,Married,73803,61,833,80,363,52,26,174,1528,2,9,5,6,22
2980,1952,72,Master,Single,8820,52,12,0,13,4,2,4,35,4,3,0,3,10
1839,1974,50,Graduation,Single,43322,25,56,7,48,10,2,18,141,1,3,0,4,8
10722,1973,51,Graduation,Together,55593,63,293,8,124,11,4,106,546,2,6,6,3,17
2632,1954,70,Graduation,Married,50501,10,297,0,38,13,0,152,500,7,5,4,4,20
9014,1975,49,Graduation,Married,37085,65,39,1,16,2,0,3,61,4,3,0,3,10
7620,1990,34,Basic,Single,16185,71,5,11,16,21,8,45,106,2,2,2,2,8
10968,1969,55,Graduation,Single,57731,0,266,21,300,65,8,44,704,4,8,8,6,26
11133,1973,51,PhD,YOLO,48432,3,322,3,50,4,3,42,424,5,7,1,6,19
2736,1978,46,Graduation,Married,73807,88,366,124,156,71,78,54,849,2,5,5,11,23
1876,1990,34,Graduation,Married,18929,15,32,0,8,23,4,18,85,1,1,0,4,6
5959,1968,56,Graduation,Single,35893,80,158,0,23,0,0,18,199,6,3,1,5,15
1092,1980,44,Graduation,Married,61014,17,269,129,495,182,43,29,1147,4,9,3,4,20
4333,1954,70,Graduation,Together,32144,76,41,0,10,0,0,3,54,4,2,1,3,10
3850,1963,61,Basic,Together,14918,52,3,3,3,15,4,15,43,1,1,0,3,5
6168,1963,61,Graduation,Divorced,45146,28,33,0,5,0,0,15,53,2,1,1,2,6
607,1955,69,2n Cycle,Divorced,41769,31,302,29,131,32,0,27,521,6,8,1,7,22
10469,1981,43,Graduation,Together,88325,42,519,71,860,93,27,53,1623,1,6,2,9,18
6983,1950,74,Master,Divorced,38054,24,23,2,17,2,1,0,45,2,2,0,3,7
3661,1995,29,2n Cycle,Single,80617,42,594,51,631,72,55,32,1435,1,4,6,8,19
9303,1976,48,Graduation,Married,5305,12,12,4,7,1,3,5,32,0,1,0,0,1
692,1954,70,Graduation,Together,36807,88,4,2,5,0,0,5,16,1,1,0,2,4
736,1983,41,Graduation,Together,28427,67,18,3,19,3,3,6,52,2,2,0,3,7
9589,1948,76,PhD,Widow,82032,54,332,194,377,149,125,57,1234,0,4,6,7,17
4838,1978,46,Graduation,Together,22775,40,5,1,8,0,0,1,15,1,1,0,2,4
9246,1985,39,Master,Together,40101,73,171,3,129,26,24,62,415,4,6,1,6,17
6261,1979,45,Graduation,Married,58025,81,270,31,88,11,48,22,470,3,3,2,10,18
7366,1982,42,Master,Single,75777,12,712,26,538,69,13,80,1438,1,3,6,11,21
10659,1979,45,2n Cycle,Together,7500,7,2,8,11,3,8,21,53,4,3,2,2,11
1448,1963,61,Master,Married,33562,33,21,12,12,0,3,3,51,3,2,0,4,9
4286,1970,54,PhD,Single,57642,24,580,6,58,8,0,27,679,3,7,6,6,22
4749,1968,56,Graduation,Together,58554,55,368,24,68,38,0,88,586,6,8,2,6,22
4478,1979,45,Graduation,Married,63777,87,457,5,106,15,17,53,653,8,11,1,6,26
4201,1962,62,Graduation,Single,57967,39,229,7,137,4,0,91,468,5,4,2,8,19
8720,1978,46,2n Cycle,Together,,53,32,2,1607,12,4,22,1679,0,0,0,1,1
10084,1972,52,Graduation,Married,24434,9,3,2,8,20,0,17,50,2,2,1,2,7
7004,1984,40,Graduation,Single,11012,82,24,3,26,7,1,23,84,3,3,1,2,9
9817,1970,54,Master,Single,44802,71,853,10,143,13,10,20,1049,2,9,4,12,27
8080,1986,38,Graduation,Single,26816,50,5,1,6,3,4,3,22,1,0,0,3,4
9432,1977,47,Graduation,Together,666666,23,9,14,18,8,1,12,62,4,3,1,3,11
8372,1974,50,Graduation,Married,34421,81,3,3,7,6,2,9,30,1,1,0,2,4
10870,1967,57,Graduation,Married,61223,46,709,43,182,42,118,247,1341,2,9,3,4,18
4001,1946,78,PhD,Together,64014,56,406,0,30,0,0,8,444,7,8,2,5,22
7270,1981,43,Graduation,Divorced,56981,91,908,48,217,32,12,24,1241,1,2,3,13,19
8235,1956,68,Master,Together,69245,8,428,30,214,80,30,61,843,2,6,5,10,23
9405,1954,70,PhD,Married,52869,40,84,3,61,2,1,21,172,3,3,1,4,11
